YYY,20120901,07:35:47.966,ENTER,3.130,3400,0,10642,SHL ,0,,6167901520449964992,A,,,,,203
YYY,20120901,07:35:55.318,ENTER,3.180,3300,0,10494,SHL ,0,,6167901520449965019,A,,,,,203
YYY,20120901,07:41:07.060,ENTER,2.930,3000,0,8790,,0,,6167901520449966881,A,,,,,140
YYY,20120901,07:43:42.641,ENTER,2.930,4119,0,12068.67,,0,,6167901520449968265,A,,,,,154
YYY,20120901,07:45:11.506,DELETE,,,,,,0,,6167901520449966881,A,,,,,140
YYY,20120901,07:45:11.513,ENTER,2.920,3000,0,8760,,0,,6167901520449968882,A,,,,,140
YYY,20120901,08:21:14.347,ENTER,2.880,2,0,5.76,,0,6167901520449974267,,B,,,,150,
YYY,20120901,08:21:14.347,ENTER,2.880,2,0,5.76,,0,6167901520449974268,,B,,,,150,
YYY,20120901,08:21:14.347,ENTER,2.880,2,0,5.76,,0,6167901520449974269,,B,,,,150,
YYY,20120901,08:21:14.347,ENTER,2.900,2,0,5.8,,0,6167901520449974266,,B,,,,150,
YYY,20120901,08:21:19.424,ENTER,2.970,2,0,5.94,,0,,6167901520449974495,A,,,,,150
YYY,20120901,08:21:19.424,ENTER,2.970,2,0,5.94,,0,,6167901520449974497,A,,,,,150
YYY,20120901,08:21:19.424,ENTER,2.970,2,0,5.94,,0,,6167901520449974498,A,,,,,150
YYY,20120901,08:21:19.424,ENTER,2.980,2,0,5.96,,0,,6167901520449974496,A,,,,,150
YYY,20120901,08:21:47.261,AMEND,2.890,684,,1976.76,,0,,6167901520449974495,A,08:21:19,2.970,2,,150
YYY,20120901,08:21:47.262,AMEND,2.890,451,,1303.39,,0,,6167901520449974496,A,08:21:19,2.980,2,,150
YYY,20120901,08:21:47.393,AMEND,2.890,584,,1687.76,,0,,6167901520449974498,A,08:21:19,2.970,2,,150
YYY,20120901,08:21:47.393,AMEND,2.900,846,,2453.4,,0,,6167901520449974497,A,08:21:19,2.970,2,,150
YYY,20120901,08:21:47.394,AMEND,2.870,2,,5.74,,0,6167901520449974266,,B,08:21:14,2.900,2,150,
YYY,20120901,08:21:47.394,AMEND,2.870,2,,5.74,,0,6167901520449974267,,B,08:21:14,2.880,2,150,
YYY,20120901,08:21:47.394,AMEND,2.870,2,,5.74,,0,6167901520449974268,,B,08:21:14,2.880,2,150,
YYY,20120901,08:21:47.395,AMEND,2.870,2,,5.74,,0,6167901520449974269,,B,08:21:14,2.880,2,150,
YYY,20120901,08:30:42.881,ENTER,2.930,37782,0,110701.26,,0,,6167901520449975599,A,,,,,638
YYY,20120901,08:33:19.918,ENTER,2.950,10000,0,29500,,0,6167901520449975715,,B,,,,361,
YYY,20120901,08:53:25.166,ENTER,2.920,8400,0,24528,,0,6167901520449982355,,B,,,,154,
YYY,20120901,08:58:24.434,ENTER,2.900,2000,0,5800,,0,6167901520449987498,,B,,,,299,
YYY,20120901,08:58:29.426,ENTER,2.890,2000,0,5780,,0,6167901520449987576,,B,,,,299,
YYY,20120901,08:58:40.328,ENTER,2.970,2000,0,5940,,0,,6167901520449987726,A,,,,,299
YYY,20120901,08:58:56.837,ENTER,2.980,2000,0,5960,,0,,6167901520449987941,A,,,,,299
YYY,20120901,09:08:58.267,ENTER,2.920,1000,0,2920,,0,6167901520449995317,,B,,,,299,
